1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000006,1.000014,1.000028,1.000058,1.000114,1.000222,1.000417,1.000761,1.001335,1.002230,1.003520,1.005200,1.007150,1.009145,1.010935,1.012355,1.013370,1.014056,1.014527,1.014889,1.015214,1.015542,1.015889,1.016258,1.016646,1.017045,1.017451,1.017858,1.018261,1.018659,1.019048,1.019429,1.019800,1.020161,1.020511,1.020852,1.021182,1.021503,1.021815,1.022118,1.022412,1.022698,1.022977,1.023247,1.023511,1.023767,1.024017,1.024260,1.024498,1.024729,1.024955,1.025176,1.025391,1.025602,1.025808,1.026009,1.026205,1.026398,1.026586,1.026770,1.026951,1.027128,1.027301,1.027471,1.027638,1.027801,1.027961,1.028118,1.028273,1.028424,1.028573,1.028719,1.028862,1.029003,1.029142,1.029277,1.029411,1.029541,1.029669,1.029795,1.029917,1.030035,1.030150,1.030260,1.030365,1.030464,1.030555,1.030638,1.030713,1.030781,1.030849,1.030927,1.031034,1.031195,1.031437,1.031779,1.032220,1.032729,1.033260,1.033759,1.034190,1.034538,1.034808,1.035013,1.035170,1.035296,1.035400,1.035492,1.035575,1.035653,1.035727,1.035799,1.035869,1.035937,1.036005,1.036071,1.036136,1.036200,1.036263,1.036325,1.036386,1.036446,1.036506,1.036564,1.036621,1.036678,1.036734
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000005,1.000012,1.000025,1.000051,1.000102,1.000199,1.000376,1.000690,1.001215,1.002039,1.003228,1.004782,1.006591,1.008445,1.010113,1.011438,1.012384,1.013020,1.013451,1.013777,1.014067,1.014358,1.014667,1.014998,1.015347,1.015708,1.016077,1.016448,1.016817,1.017182,1.017541,1.017892,1.018235,1.018569,1.018895,1.019211,1.019519,1.019819,1.020110,1.020394,1.020670,1.020938,1.021200,1.021454,1.021703,1.021945,1.022181,1.022411,1.022635,1.022855,1.023069,1.023278,1.023483,1.023683,1.023879,1.024070,1.024258,1.024441,1.024621,1.024797,1.024970,1.025139,1.025305,1.025467,1.025627,1.025784,1.025938,1.026088,1.026237,1.026382,1.026525,1.026666,1.026804,1.026940,1.027073,1.027204,1.027332,1.027458,1.027582,1.027703,1.027821,1.027935,1.028046,1.028153,1.028255,1.028350,1.028438,1.028518,1.028591,1.028657,1.028722,1.028796,1.028897,1.029050,1.029281,1.029609,1.030035,1.030530,1.031048,1.031538,1.031962,1.032306,1.032571,1.032774,1.032929,1.033052,1.033154,1.033243,1.033323,1.033399,1.033471,1.033540,1.033608,1.033674,1.033739,1.033803,1.033866,1.033928,1.033989,1.034049,1.034108,1.034166,1.034224,1.034280,1.034336
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000005,1.000010,1.000022,1.000045,1.000092,1.000180,1.000342,1.000631,1.001115,1.001877,1.002981,1.004427,1.006113,1.007845,1.009407,1.010647,1.011534,1.012126,1.012524,1.012820,1.013079,1.013339,1.013617,1.013915,1.014231,1.014559,1.014896,1.015236,1.015576,1.015912,1.016244,1.016569,1.016887,1.017198,1.017502,1.017797,1.018085,1.018366,1.018639,1.018905,1.019164,1.019417,1.019664,1.019904,1.020138,1.020367,1.020590,1.020809,1.021022,1.021230,1.021433,1.021632,1.021827,1.022018,1.022204,1.022387,1.022566,1.022741,1.022913,1.023082,1.023247,1.023409,1.023568,1.023724,1.023877,1.024028,1.024175,1.024321,1.024463,1.024603,1.024741,1.024876,1.025009,1.025140,1.025269,1.025395,1.025519,1.025641,1.025760,1.025877,1.025991,1.026102,1.026210,1.026313,1.026411,1.026504,1.026589,1.026667,1.026737,1.026800,1.026862,1.026933,1.027029,1.027175,1.027396,1.027712,1.028123,1.028604,1.029110,1.029591,1.030008,1.030347,1.030610,1.030809,1.030962,1.031083,1.031182,1.031269,1.031347,1.031420,1.031490,1.031557,1.031623,1.031687,1.031750,1.031812,1.031872,1.031932,1.031991,1.032050,1.032107,1.032163,1.032219
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000009,1.000020,1.000041,1.000083,1.000164,1.000314,1.000581,1.001030,1.001740,1.002769,1.004120,1.005700,1.007325,1.008792,1.009960,1.010793,1.011347,1.011716,1.011986,1.012220,1.012454,1.012704,1.012974,1.013262,1.013562,1.013871,1.014184,1.014498,1.014809,1.015117,1.015420,1.015716,1.016006,1.016290,1.016567,1.016837,1.017100,1.017357,1.017607,1.017852,1.018090,1.018323,1.018550,1.018772,1.018989,1.019201,1.019408,1.019610,1.019809,1.020002,1.020192,1.020378,1.020560,1.020738,1.020912,1.021083,1.021251,1.021416,1.021577,1.021736,1.021891,1.022044,1.022194,1.022341,1.022485,1.022628,1.022767,1.022905,1.023040,1.023172,1.023303,1.023431,1.023557,1.023682,1.023804,1.023924,1.024041,1.024157,1.024270,1.024380,1.024488,1.024592,1.024692,1.024787,1.024877,1.024960,1.025035,1.025103,1.025164,1.025224,1.025291,1.025383,1.025522,1.025733,1.026037,1.026435,1.026903,1.027398,1.027869,1.028281,1.028615,1.028874,1.029071,1.029221,1.029340,1.029437,1.029521,1.029597,1.029668,1.029736,1.029801,1.029864,1.029926,1.029987,1.030047,1.030106,1.030164,1.030222,1.030278,1.030333
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000008,1.000018,1.000038,1.000076,1.000151,1.000290,1.000538,1.000958,1.001621,1.002585,1.003853,1.005339,1.006870,1.008253,1.009355,1.010142,1.010663,1.011006,1.011254,1.011466,1.011678,1.011905,1.012150,1.012413,1.012690,1.012974,1.013264,1.013554,1.013844,1.014130,1.014412,1.014689,1.014961,1.015227,1.015487,1.015741,1.015988,1.016231,1.016467,1.016698,1.016924,1.017144,1.017359,1.017570,1.017776,1.017977,1.018174,1.018367,1.018555,1.018740,1.018921,1.019099,1.019272,1.019443,1.019610,1.019774,1.019935,1.020092,1.020247,1.020399,1.020549,1.020695,1.020840,1.020981,1.021120,1.021257,1.021392,1.021524,1.021655,1.021783,1.021909,1.022033,1.022155,1.022275,1.022393,1.022509,1.022623,1.022734,1.022844,1.022951,1.023055,1.023156,1.023253,1.023346,1.023432,1.023513,1.023586,1.023651,1.023711,1.023768,1.023833,1.023920,1.024053,1.024256,1.024549,1.024934,1.025390,1.025874,1.026337,1.026742,1.027071,1.027327,1.027521,1.027669,1.027785,1.027880,1.027962,1.028036,1.028105,1.028170,1.028234,1.028295,1.028355,1.028414,1.028472,1.028530,1.028586,1.028641
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000008,1.000016,1.000034,1.000070,1.000140,1.000270,1.000501,1.000894,1.001517,1.002424,1.003619,1.005021,1.006467,1.007777,1.008820,1.009565,1.010056,1.010377,1.010606,1.010800,1.010992,1.011198,1.011423,1.011665,1.011919,1.012183,1.012451,1.012721,1.012991,1.013259,1.013523,1.013782,1.014037,1.014287,1.014532,1.014771,1.015005,1.015234,1.015458,1.015676,1.015890,1.016099,1.016304,1.016504,1.016700,1.016891,1.017079,1.017263,1.017443,1.017619,1.017792,1.017962,1.018128,1.018292,1.018452,1.018609,1.018763,1.018915,1.019064,1.019210,1.019353,1.019495,1.019633,1.019770,1.019904,1.020036,1.020166,1.020294,1.020419,1.020543,1.020665,1.020785,1.020903,1.021019,1.021133,1.021246,1.021356,1.021464,1.021570,1.021674,1.021775,1.021873,1.021967,1.022057,1.022141,1.022220,1.022290,1.022354,1.022411,1.022466,1.022528,1.022612,1.022739,1.022934,1.023217,1.023590,1.024035,1.024508,1.024962,1.025361,1.025686,1.025939,1.026130,1.026276,1.026390,1.026483,1.026563,1.026635,1.026701,1.026765,1.026826,1.026886,1.026944,1.027001,1.027058,1.027113
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000003,1.000007,1.000015,1.000032,1.000065,1.000130,1.000252,1.000469,1.000839,1.001426,1.002282,1.003412,1.004738,1.006110,1.007352,1.008343,1.009050,1.009515,1.009816,1.010028,1.010206,1.010381,1.010570,1.010776,1.010999,1.011235,1.011479,1.011729,1.011981,1.012233,1.012484,1.012732,1.012976,1.013216,1.013452,1.013682,1.013908,1.014130,1.014346,1.014558,1.014766,1.014969,1.015167,1.015362,1.015553,1.015739,1.015922,1.016101,1.016277,1.016449,1.016618,1.016784,1.016946,1.017106,1.017262,1.017416,1.017567,1.017715,1.017861,1.018004,1.018144,1.018283,1.018419,1.018553,1.018684,1.018814,1.018941,1.019066,1.019190,1.019311,1.019431,1.019549,1.019665,1.019779,1.019892,1.020002,1.020111,1.020218,1.020323,1.020426,1.020527,1.020625,1.020720,1.020812,1.020899,1.020981,1.021057,1.021125,1.021187,1.021242,1.021296,1.021355,1.021435,1.021556,1.021744,1.022017,1.022380,1.022813,1.023276,1.023723,1.024115,1.024436,1.024685,1.024874,1.025017,1.025129,1.025220,1.025298,1.025368,1.025433,1.025495,1.025554,1.025612,1.025669,1.025724
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000001,1.000003,1.000007,1.000014,1.000030,1.000061,1.000122,1.000236,1.000441,1.000790,1.001345,1.002156,1.003227,1.004486,1.005790,1.006972,1.007915,1.008587,1.009029,1.009312,1.009510,1.009673,1.009834,1.010008,1.010198,1.010404,1.010622,1.010850,1.011083,1.011319,1.011556,1.011791,1.012025,1.012255,1.012481,1.012704,1.012922,1.013136,1.013346,1.013551,1.013752,1.013950,1.014143,1.014332,1.014518,1.014699,1.014877,1.015052,1.015223,1.015391,1.015556,1.015718,1.015877,1.016033,1.016186,1.016336,1.016484,1.016629,1.016771,1.016912,1.017050,1.017185,1.017318,1.017450,1.017579,1.017706,1.017831,1.017954,1.018075,1.018194,1.018312,1.018428,1.018542,1.018654,1.018765,1.018874,1.018981,1.019087,1.019191,1.019293,1.019393,1.019490,1.019586,1.019678,1.019767,1.019852,1.019931,1.020005,1.020072,1.020132,1.020186,1.020237,1.020294,1.020370,1.020487,1.020668,1.020932,1.021285,1.021707,1.022160,1.022599,1.022985,1.023302,1.023548,1.023734,1.023875,1.023985,1.024074,1.024150,1.024218,1.024282,1.024341,1.024399,1.024455
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000006,1.000013,1.000028,1.000057,1.000115,1.000222,1.000416,1.000746,1.001273,1.002042,1.003061,1.004259,1.005501,1.006629,1.007529,1.008170,1.008590,1.008858,1.009042,1.009194,1.009342,1.009501,1.009677,1.009868,1.010072,1.010285,1.010503,1.010725,1.010947,1.011169,1.011389,1.011606,1.011820,1.012031,1.012237,1.012440,1.012640,1.012835,1.013027,1.013214,1.013398,1.013579,1.013756,1.013930,1.014100,1.014267,1.014431,1.014592,1.014750,1.014905,1.015058,1.015207,1.015354,1.015499,1.015641,1.015781,1.015918,1.016053,1.016186,1.016317,1.016446,1.016572,1.016697,1.016820,1.016941,1.017060,1.017177,1.017292,1.017406,1.017518,1.017629,1.017738,1.017845,1.017951,1.018055,1.018157,1.018258,1.018357,1.018454,1.018550,1.018642,1.018732,1.018818,1.018901,1.018978,1.019050,1.019115,1.019173,1.019225,1.019275,1.019329,1.019403,1.019515,1.019689,1.019945,1.020288,1.020701,1.021145,1.021575,1.021956,1.022268,1.022511,1.022695,1.022834,1.022941,1.023029,1.023103,1.023170,1.023231,1.023289
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000006,1.000012,1.000026,1.000054,1.000108,1.000210,1.000394,1.000707,1.001208,1.001941,1.002911,1.004055,1.005240,1.006318,1.007179,1.007792,1.008192,1.008446,1.008619,1.008759,1.008896,1.009043,1.009206,1.009384,1.009574,1.009774,1.009979,1.010187,1.010397,1.010606,1.010814,1.011019,1.011222,1.011422,1.011618,1.011811,1.012001,1.012187,1.012370,1.012549,1.012724,1.012897,1.013066,1.013232,1.013395,1.013555,1.013713,1.013867,1.014019,1.014168,1.014314,1.014458,1.014600,1.014739,1.014876,1.015010,1.015143,1.015273,1.015401,1.015528,1.015652,1.015774,1.015895,1.016014,1.016131,1.016246,1.016359,1.016471,1.016582,1.016690,1.016797,1.016903,1.017007,1.017110,1.017211,1.017311,1.017409,1.017505,1.017599,1.017692,1.017782,1.017869,1.017953,1.018034,1.018109,1.018179,1.018242,1.018299,1.018349,1.018397,1.018449,1.018520,1.018628,1.018796,1.019044,1.019378,1.019781,1.020216,1.020639,1.021014,1.021322,1.021562,1.021743,1.021880,1.021986,1.022071,1.022144,1.022210
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000005,1.000012,1.000025,1.000051,1.000102,1.000199,1.000374,1.000672,1.001149,1.001848,1.002775,1.003869,1.005003,1.006035,1.006860,1.007447,1.007829,1.008070,1.008233,1.008363,1.008490,1.008627,1.008778,1.008945,1.009123,1.009310,1.009503,1.009699,1.009897,1.010095,1.010292,1.010487,1.010680,1.010869,1.011056,1.011240,1.011421,1.011598,1.011772,1.011944,1.012112,1.012277,1.012439,1.012598,1.012754,1.012908,1.013059,1.013207,1.013353,1.013496,1.013637,1.013776,1.013912,1.014046,1.014178,1.014308,1.014436,1.014561,1.014685,1.014807,1.014928,1.015046,1.015163,1.015277,1.015391,1.015502,1.015612,1.015721,1.015828,1.015933,1.016037,1.016140,1.016241,1.016341,1.016439,1.016536,1.016631,1.016725,1.016817,1.016907,1.016994,1.017079,1.017161,1.017239,1.017313,1.017381,1.017443,1.017497,1.017546,1.017593,1.017643,1.017711,1.017815,1.017977,1.018218,1.018543,1.018937,1.019363,1.019779,1.020149,1.020453,1.020689,1.020868,1.021004,1.021109,1.021194
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000005,1.000011,1.000023,1.000048,1.000097,1.000189,1.000356,1.000641,1.001096,1.001765,1.002652,1.003699,1.004786,1.005776,1.006568,1.007131,1.007497,1.007727,1.007880,1.008002,1.008119,1.008247,1.008388,1.008543,1.008711,1.008887,1.009069,1.009254,1.009442,1.009629,1.009816,1.010002,1.010185,1.010365,1.010544,1.010719,1.010891,1.011061,1.011227,1.011391,1.011552,1.011710,1.011865,1.012018,1.012168,1.012316,1.012461,1.012603,1.012744,1.012882,1.013018,1.013151,1.013283,1.013412,1.013539,1.013665,1.013788,1.013910,1.014029,1.014147,1.014264,1.014378,1.014491,1.014603,1.014712,1.014821,1.014927,1.015033,1.015136,1.015239,1.015340,1.015440,1.015538,1.015635,1.015730,1.015824,1.015917,1.016008,1.016098,1.016185,1.016271,1.016354,1.016433,1.016510,1.016581,1.016647,1.016707,1.016761,1.016808,1.016853,1.016902,1.016967,1.017067,1.017224,1.017458,1.017775,1.018160,1.018578,1.018987,1.019352,1.019653,1.019888,1.020068,1.020206
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000005,1.000010,1.000022,1.000046,1.000092,1.000180,1.000339,1.000612,1.001047,1.001688,1.002539,1.003543,1.004588,1.005539,1.006300,1.006841,1.007192,1.007411,1.007556,1.007670,1.007780,1.007898,1.008030,1.008176,1.008334,1.008500,1.008672,1.008848,1.009025,1.009203,1.009381,1.009557,1.009732,1.009904,1.010074,1.010242,1.010406,1.010569,1.010728,1.010885,1.011039,1.011191,1.011340,1.011487,1.011631,1.011773,1.011913,1.012050,1.012185,1.012318,1.012449,1.012578,1.012705,1.012829,1.012953,1.013074,1.013193,1.013311,1.013427,1.013541,1.013653,1.013764,1.013874,1.013982,1.014088,1.014193,1.014297,1.014399,1.014500,1.014599,1.014698,1.014795,1.014890,1.014984,1.015077,1.015169,1.015259,1.015348,1.015435,1.015520,1.015604,1.015684,1.015762,1.015836,1.015906,1.015971,1.016029,1.016081,1.016128,1.016171,1.016218,1.016281,1.016377,1.016530,1.016758,1.017067,1.017444,1.017856,1.018262,1.018626,1.018932,1.019180
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000010,1.000021,1.000043,1.000088,1.000172,1.000324,1.000585,1.001003,1.001618,1.002435,1.003400,1.004405,1.005320,1.006052,1.006574,1.006911,1.007121,1.007258,1.007365,1.007467,1.007578,1.007702,1.007839,1.007987,1.008144,1.008307,1.008474,1.008643,1.008812,1.008981,1.009149,1.009316,1.009481,1.009643,1.009803,1.009961,1.010116,1.010269,1.010420,1.010568,1.010714,1.010857,1.010998,1.011137,1.011273,1.011408,1.011540,1.011671,1.011799,1.011925,1.012050,1.012172,1.012293,1.012412,1.012529,1.012645,1.012758,1.012871,1.012981,1.013091,1.013198,1.013304,1.013409,1.013512,1.013614,1.013715,1.013814,1.013912,1.014009,1.014105,1.014199,1.014292,1.014384,1.014474,1.014563,1.014651,1.014738,1.014822,1.014906,1.014987,1.015066,1.015142,1.015214,1.015282,1.015345,1.015402,1.015453,1.015498,1.015540,1.015585,1.015646,1.015741,1.015891,1.016115,1.016422,1.016801,1.017220,1.017643,1.018039
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000009,1.000020,1.000041,1.000084,1.000164,1.000310,1.000561,1.000962,1.001553,1.002339,1.003269,1.004236,1.005118,1.005824,1.006326,1.006651,1.006852,1.006982,1.007083,1.007178,1.007282,1.007398,1.007528,1.007668,1.007816,1.007971,1.008130,1.008290,1.008452,1.008613,1.008774,1.008933,1.009090,1.009246,1.009399,1.009551,1.009700,1.009846,1.009991,1.010133,1.010273,1.010411,1.010547,1.010681,1.010812,1.010942,1.011070,1.011196,1.011319,1.011441,1.011562,1.011680,1.011797,1.011912,1.012026,1.012138,1.012248,1.012357,1.012464,1.012570,1.012674,1.012777,1.012879,1.012979,1.013079,1.013176,1.013273,1.013368,1.013462,1.013555,1.013647,1.013737,1.013827,1.013915,1.014002,1.014088,1.014172,1.014255,1.014336,1.014415,1.014492,1.014566,1.014637,1.014703,1.014765,1.014821,1.014871,1.014915,1.014958,1.015005,1.015070,1.015171,1.015331,1.015574,1.015911,1.016333,1.016811
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000009,1.000019,1.000040,1.000080,1.000158,1.000298,1.000539,1.000925,1.001494,1.002251,1.003147,1.004080,1.004931,1.005612,1.006097,1.006410,1.006603,1.006727,1.006821,1.006911,1.007008,1.007118,1.007240,1.007373,1.007514,1.007661,1.007811,1.007965,1.008119,1.008273,1.008426,1.008579,1.008730,1.008879,1.009026,1.009171,1.009314,1.009455,1.009594,1.009731,1.009866,1.009999,1.010130,1.010259,1.010386,1.010511,1.010634,1.010756,1.010875,1.010993,1.011110,1.011225,1.011338,1.011449,1.011559,1.011668,1.011775,1.011880,1.011984,1.012087,1.012188,1.012289,1.012387,1.012485,1.012581,1.012676,1.012770,1.012863,1.012955,1.013045,1.013134,1.013222,1.013310,1.013395,1.013480,1.013564,1.013646,1.013727,1.013806,1.013883,1.013959,1.014031,1.014101,1.014167,1.014229,1.014287,1.014341,1.014395,1.014452,1.014522,1.014622,1.014772,1.014996,1.015310,1.015716
